VendorNumber,VendorName,Brand,Description,Volume,ActualPrice,PurchasePrice,TotalPurchaseQuantity,TotalPurchaseDollars,TotalSalesAvgPrice,TotalSalesQuantity,TotalSalesDollars,TotalExciseTax,FreightCost,GrossProfit,ProfitMargin,StockTurnover,SalestoPurchaseRatio,UnitPurchasePrice,OrderSize,UnsoldInventoryValue
480,BACARDI USA INC,4092,Bacardi Grapefruit Rum,750.0,13.99,11.19,1546,17299.74,10.744892823858342,1073,11529.27,845.74,89286.27,-5770.470000000001,-50.05061031617788,0.6940491591203105,0.6664418077959553,11.190000000000001,Medium,5292.87
28776,TALL SHIP DISTILLERY LLC,3450,260 Vodka,750.0,27.99,22.39,772,17285.079999999998,27.990000000000002,348,9740.52,274.2,259.9,-7544.559999999998,-77.45541305802973,0.45077720207253885,0.5635218350160949,22.389999999999997,Medium,9493.36
9165,ULTRA BEVERAGE COMPANY LLP,2299,J Seeds Apple Cider Whiskey,50.0,0.99,0.79,21871,17278.09,0.99,18020,17839.8,939.99,68054.7,561.7099999999991,3.1486339532954357,0.8239220886104888,1.0325099591447897,0.79,Large,3042.29
6213,MHW LTD,4527,Camus Grand VSOP Elegance,750.0,34.99,26.92,641,17255.72,36.24,632,22903.68,498.03000000000003,9621.58,5647.959999999999,24.659618017715925,0.9859594383775351,1.3273094371025955,26.92,Medium,242.28000000000003
9815,WINE GROUP INC,15295,Flip Flop Pnt Grigio,750.0,5.99,3.44,5013,17244.72,5.659761808639483,4954,28038.46,552.86,27100.41,10793.739999999998,38.49619415616977,0.988230600438859,1.6259156425850925,3.4400000000000004,Large,202.96
3252,E & J GALLO WINERY,25710,Edna Valley Paragon Pnt Grig,750.0,10.99,7.58,2273,17229.34,7.620061619718309,2272,17312.78,254.67000000000002,61966.91,83.43999999999869,0.48195610410343515,0.9995600527936648,1.0048429017014,7.58,Large,7.58
4425,MARTIGNETTI COMPANIES,23345,Neyers Vyd Chard Carneros,750.0,31.99,14.28,1206,17221.68,27.26238095238095,1050,28625.5,116.82000000000001,144929.24,11403.82,39.83797662922918,0.8706467661691543,1.6621781382536431,14.28,Medium,2227.68
3960,DIAGEO NORTH AMERICA INC,7909,DeLeon Reposado Tequila,750.0,54.99,42.96,400,17184.0,48.69886075949367,395,19236.05,311.7,257032.07,2052.0499999999993,10.667730641165933,0.9875,1.1194163175046554,42.96,Medium,214.8
3252,E & J GALLO WINERY,39412,Mirassou Merlot Cal,750.0,8.99,5.88,2921,17175.48,9.99,2860,28571.4,318.21000000000004,61966.91,11395.920000000002,39.88575988575989,0.9791167408421774,1.6634993607165565,5.88,Large,358.68
9165,ULTRA BEVERAGE COMPANY LLP,27111,Masi Amarone Costasera Valp,750.0,59.99,40.26,426,17150.76,59.989999999999995,395,23696.05,43.77,68054.7,6545.290000000001,27.62186102747083,0.9272300469483568,1.3816326506813692,40.26,Medium,1248.06
90047,CRUSH WINES,15092,Anne Amie Pnt Nr,750.0,29.99,16.44,1043,17146.920000000002,23.382680514342233,1011,23639.89,112.16,1457.73,6492.9699999999975,27.46615995252092,0.9693192713326941,1.3786668392924208,16.44,Medium,526.08
8664,"STOLI GROUP,(USA) LLC",3573,Stoli Elite Vodka,1750.0,99.99,74.21,231,17142.51,94.46236180904522,199,18798.01,365.95,18544.49,1655.5,8.806783271207964,0.8614718614718615,1.0965727889323091,74.21,Medium,2374.72
12546,JIM BEAM BRANDS COMPANY,2173,Canadian Club Rye,750.0,19.99,15.38,1114,17133.32,18.105942028985506,759,13742.409999999998,598.57,123880.97,-3390.9100000000017,-24.674784117196342,0.6813285457809695,0.8020868109624987,15.379999999999999,Medium,5459.900000000001
9165,ULTRA BEVERAGE COMPANY LLP,32138,Bonterra Merlot Organic Mndc,750.0,13.99,9.2,1860,17112.0,14.086626643796457,1749,24637.510000000002,193.96,68054.7,7525.510000000002,30.54492925624384,0.9403225806451613,1.4397796867695185,9.2,Large,1021.1999999999999
12546,JIM BEAM BRANDS COMPANY,5490,DeKuyper Hot Damn Cinnamon,50.0,0.99,0.76,22512,17109.12,0.99,20572,20366.28,1065.77,123880.97,3257.16,15.992905920963473,0.9138237384506042,1.1903756592974974,0.76,Large,1474.4
1392,CONSTELLATION BRANDS INC,16327,Black Box Merlot,500.0,3.99,2.61,6551,17098.11,4.255547263681592,6432,27371.68,489.7,79528.99,10273.57,37.53357484816423,0.981834834376431,1.6008599780911457,2.61,Large,310.59
10754,PERFECTA WINES,43224,Ch Beauchene Cotes du Rhone,750.0,13.99,9.2,1857,17084.4,14.11278761061947,1808,25515.920000000002,200.28,28720.52,8431.52,33.04415439458973,0.9736133548734518,1.493521575238229,9.200000000000001,Large,450.79999999999995
12546,JIM BEAM BRANDS COMPANY,525,El Tesoro Anejo Gold Tequil,750.0,39.99,31.0,551,17081.0,40.8571875,512,20918.88,403.77000000000004,123880.97,3837.880000000001,18.34648891336439,0.9292196007259528,1.224687079210819,31.0,Medium,1209.0
8004,SAZERAC CO INC,8581,Stagg Jr Bourbon,750.0,49.99,36.49,468,17077.32,49.99,468,23395.32,368.53,50293.62,6318.0,27.005401080216046,1.0,1.3699643738010414,36.49,Medium,0.0
10754,PERFECTA WINES,446,St Urbans-Hof Rsl,750.0,14.99,10.34,1650,17061.0,15.475079365079365,1575,24373.25,174.77,28720.52,7312.25,30.001128286133365,0.9545454545454546,1.4285944551902,10.34,Large,775.5
3960,DIAGEO NORTH AMERICA INC,3142,Smirnoff Sourced Cran/Apple,50.0,0.99,0.74,23055,17060.7,0.99,22314,22090.86,1166.02,257032.07,5030.16,22.770322205654285,0.9678594664931686,1.294839015984104,0.74,Large,548.34
9552,M S WALKER INC,26098,Champy Brut Sonoma Cnty,750.0,24.99,12.98,1314,17055.719999999998,14.636413502109706,1185,17344.15,132.25,55551.82,288.43000000000393,1.6629814663734106,0.9018264840182648,1.016911042160636,12.979999999999999,Medium,1674.42
2242,DELICATO VINEYARDS INC,22938,Black Stallion Carnrs Pnt Nr,750.0,19.99,12.74,1338,17046.12,18.58185242121445,1301,24174.989999999998,144.31,7982.65,7128.869999999999,29.4886161276592,0.9723467862481315,1.4182107130537625,12.739999999999998,Medium,471.38
90032,LABELLE VYDS AND WINERY,753,LaBelle Winery Blueberry,750.0,19.99,13.79,1236,17044.44,19.99,1026,20509.739999999998,113.24,778.25,3465.2999999999993,16.895874838003795,0.8300970873786407,1.203309700993403,13.79,Medium,2895.8999999999996
17033,SEA BREEZE CELLARS LLC,44986,Gruet Rose Brut,750.0,16.99,11.1,1535,17038.5,16.99,1449,24618.51,161.03,549.55,7580.009999999998,30.78988127226221,0.9439739413680782,1.4448754291751034,11.1,Medium,954.6
9744,FREDERICK WILDMAN & SONS,22421,Marchesi di Barolo Monferrat,750.0,12.99,8.72,1953,17030.16,12.244347826086956,1380,16897.2,153.46,3999.93,-132.95999999999913,-0.7868759321070895,0.706605222734255,0.9921926746431038,8.72,Large,4996.56
9552,M S WALKER INC,8632,Arak-Gantous & Abouraad,750.0,18.99,12.85,1324,17013.399999999998,19.455078060805256,1217,23676.829999999998,958.39,55551.82,6663.43,28.14325228503985,0.9191842900302115,1.391657752124796,12.849999999999998,Medium,1374.95
4425,MARTIGNETTI COMPANIES,29433,Clos du Val Carneros Chard,750.0,22.99,13.79,1233,17003.07,21.241063829787233,1175,24958.25,131.01,144929.24,7955.18,31.87394949565775,0.9529602595296026,1.4678672733806306,13.79,Medium,799.8199999999999
17035,PERNOD RICARD USA,23067,Perrier Jouet Grand Brut,375.0,21.99,13.81,1231,17000.11,21.1773840445269,1078,22829.219999999998,61.74,123780.22,5829.109999999997,25.533548671395685,0.875710804224208,1.3428866048513801,13.81,Medium,2112.9300000000003
11567,CAMPARI AMERICA,4141,Wild Turkey American Honey,50.0,0.99,0.71,23925,16986.75,0.9899999999999999,18706,18518.94,977.05,20964.81,1532.1899999999987,8.273637692006124,0.7818599791013584,1.090199125789218,0.71,Large,3705.49
10754,PERFECTA WINES,15876,3 Brooms Svgn Bl Marlborough,750.0,13.99,9.65,1752,16906.8,14.766801405975396,1707,25206.93,189.53,28720.52,8300.130000000001,32.92796861815382,0.9743150684931506,1.4909344169210024,9.65,Large,434.25
8112,MOET HENNESSY USA INC,2618,Glenmorangie Milsean Scotch,750.0,98.99,78.56,215,16890.4,98.99,215,21282.85,169.53,48347.26,4392.449999999997,20.638448328113938,1.0,1.2600560081466392,78.56,Medium,0.0
10754,PERFECTA WINES,10415,Le Pive Rose Gris,750.0,14.99,8.6,1961,16864.6,14.99,1797,26937.03,200.37,28720.52,10072.43,37.39250392489447,0.9163691993880673,1.5972528254450151,8.6,Large,1410.3999999999999
8673,STE MICHELLE WINE ESTATES,16816,H3 Horse Heaven Hills Merlot,750.0,11.99,8.27,2036,16837.72,12.349095688748685,1902,23487.98,211.28,15919.7,6650.259999999998,28.313460757374614,0.9341846758349706,1.3949620257374513,8.270000000000001,Large,1108.1799999999998
4425,MARTIGNETTI COMPANIES,33441,Etude Carneros Pnt Nr,750.0,39.99,27.58,610,16823.8,41.18260700389105,514,21167.86,56.93,144929.24,4344.060000000001,20.521961124081514,0.8426229508196721,1.2582092036281936,27.58,Medium,2647.68
3960,DIAGEO NORTH AMERICA INC,2043,I.W. Harper Bourbon,750.0,29.99,23.07,729,16818.03,31.43732824427481,655,20591.45,516.64,257032.07,3773.420000000002,18.32517865424728,0.8984910836762688,1.2243675388853512,23.069999999999997,Medium,1707.18
1392,CONSTELLATION BRANDS INC,7740,J Roget Brut,750.0,5.99,4.1,4100,16810.0,5.99,3923,23498.77,439.73,79528.99,6688.77,28.464340899544954,0.9568292682926829,1.3979042236763832,4.1,Large,725.6999999999999
516,BANFI PRODUCTS CORP,22903,Banfi Sangiovese CollePino,750.0,8.99,5.4,3108,16783.2,8.925650378527184,2906,25937.94,324.12,8510.41,9154.739999999998,35.294784396910465,0.935006435006435,1.5454704704704703,5.4,Large,1090.8000000000002
10754,PERFECTA WINES,18744,Ca'Momi Chard Napa Vly,750.0,14.99,7.58,2209,16744.22,16.93973544973545,1134,19209.66,126.28,28720.52,2465.4399999999987,12.834376037889264,0.5133544590312359,1.1472412569830066,7.580000000000001,Large,8148.5
660,SAZERAC NORTH AMERICA INC.,5268,Mr Boston Rock & Rye,750.0,8.99,6.56,2551,16734.56,8.99,2436,21899.64,1918.53,17932.33,5165.079999999998,23.585227885024587,0.9549196393571149,1.3086474935701924,6.5600000000000005,Large,754.4
480,BACARDI USA INC,3831,Grey Goose L'Orange Vodka,50.0,3.79,2.89,5774,16686.86,3.99,5219,20823.81,268.26,89286.27,4136.950000000001,19.866441347668847,0.903879459646692,1.2479166242180975,2.89,Large,1603.95
10754,PERFECTA WINES,43662,L'Ecole No 41 Cab Svgn Clmba,750.0,33.99,19.86,840,16682.399999999998,30.91995529061103,671,20747.29,74.16,28720.52,4064.890000000003,19.592390138663905,0.7988095238095239,1.2436633817676115,19.859999999999996,Medium,3356.3399999999997
9552,M S WALKER INC,4606,Grand Mayan Barrel Aged Tequ,750.0,139.99,102.93,162,16674.66,139.99,80,11199.2,63.14,55551.82,-5475.459999999999,-48.89152796628329,0.49382716049382713,0.6716298863065274,102.92999999999999,Medium,8440.26
1392,CONSTELLATION BRANDS INC,26088,R Mondavi Maestro Red Napa V,750.0,54.99,34.01,490,16664.899999999998,49.99,307,15346.93,34.05,79528.99,-1317.9699999999975,-8.587841346770967,0.6265306122448979,0.9209134168221833,34.01,Medium,6223.83
3252,E & J GALLO WINERY,33148,Alamos Ridge Chard Mendoza,750.0,9.99,4.54,3668,16652.719999999998,9.038974205158969,3334,30135.94,371.76,61966.91,13483.220000000001,44.74132879213325,0.9089422028353326,1.8096707324689303,4.539999999999999,Large,1516.36
9552,M S WALKER INC,17928,Prima Perla Prosecco Treviso,750.0,11.99,7.94,2089,16586.66,10.053604240282686,1415,14225.85,158.64000000000001,55551.82,-2360.8099999999995,-16.595212236878638,0.6773575873623744,0.8576681501881633,7.9399999999999995,Large,5351.56
3252,E & J GALLO WINERY,26361,Prophecy Red Blend,750.0,9.99,6.62,2503,16569.86,5.95640826873385,2322,13830.78,260.68,61966.91,-2739.08,-19.804233745312988,0.9276867758689572,0.834695042685937,6.62,Large,1198.22
1601,VRANKEN AMERICA,17595,Ch La Gordonne Rose,750.0,16.99,11.03,1501,16556.03,16.13635806671205,1469,23704.309999999998,163.43,1048.97,7148.279999999999,30.156034915169432,0.9786808794137242,1.431762928673118,11.03,Medium,352.96
2000,SOUTHERN WINE & SPIRITS NE,21627,Ferrari Carano Pnt Grigio,750.0,14.99,10.27,1610,16534.7,15.482976588628762,1495,23147.05,165.36,19016.59,6612.3499999999985,28.566707204589783,0.9285714285714286,1.3999074673262895,10.27,Medium,1181.05
4425,MARTIGNETTI COMPANIES,14552,Dom de Dionysos Cairanne Cig,750.0,19.99,13.24,1247,16510.28,18.679895470383276,1148,21444.52,127.64,144929.24,4934.240000000002,23.00932825728905,0.9206094627105053,1.298858650489271,13.239999999999998,Medium,1310.76
12546,JIM BEAM BRANDS COMPANY,2563,Greenore Irish Whiskey,750.0,49.99,34.61,477,16508.97,47.16320261437909,306,14431.94,241.42000000000002,123880.97,-2077.0300000000007,-14.391897416424962,0.6415094339622641,0.8741877900317221,34.61,Medium,5918.3099999999995
90047,CRUSH WINES,14852,Mooiplaas The Bean Pinotage,750.0,12.99,8.16,2019,16475.04,13.660700958144227,1983,27089.170000000002,220.83,1457.73,10614.130000000001,39.18218978285418,0.9821693907875185,1.6442551884547776,8.16,Large,293.76
4425,MARTIGNETTI COMPANIES,45298,Hall Cab Svgn Napa,750.0,53.99,32.67,504,16465.68,50.94334685598377,493,25115.07,54.58,144929.24,8649.39,34.43904396842215,0.9781746031746031,1.5252980745404987,32.67,Medium,359.37
516,BANFI PRODUCTS CORP,8630,Fontana Candida Frascati,750.0,7.99,5.47,3010,16464.7,7.934217687074829,2940,23326.6,327.21000000000004,8510.41,6861.899999999998,29.416631656563748,0.9767441860465116,1.4167643503981244,5.470000000000001,Large,382.9
9744,FREDERICK WILDMAN & SONS,45600,Luigi Bosca La Linda Malbec,750.0,10.99,7.33,2244,16448.52,10.65031746031746,2205,23483.95,244.97,3999.93,7035.43,29.958460991443093,0.982620320855615,1.4277241964626606,7.33,Large,285.87
2242,DELICATO VINEYARDS INC,19190,Noble Vines 242 Svgn Bl,750.0,10.99,7.09,2312,16392.079999999998,10.59088888888889,2250,23829.5,250.20000000000002,7982.65,7437.420000000002,31.210977989466844,0.9731833910034602,1.4537203332340987,7.089999999999999,Large,439.58
9552,M S WALKER INC,38542,Avalon Cab Svgn Cal,750.0,12.99,7.18,2283,16391.94,10.61224183583407,2266,24047.34,252.48000000000002,55551.82,7655.4000000000015,31.834706042331508,0.9925536574682435,1.4670222072555172,7.18,Large,122.06
3252,E & J GALLO WINERY,11441,Frei Bros Rsv Znfdl,750.0,16.99,10.96,1495,16385.2,16.99,1435,24380.649999999998,159.09,61966.91,7995.449999999997,32.79424461611974,0.959866220735786,1.4879678002099455,10.96,Medium,657.6
10754,PERFECTA WINES,13567,Bila-Haut Cotes Roussillon,750.0,13.99,9.33,1755,16374.15,13.836511627906978,1505,20823.95,167.28,28720.52,4449.800000000001,21.368664446466692,0.8575498575498576,1.2717576179526877,9.33,Large,2332.5
9165,ULTRA BEVERAGE COMPANY LLP,6115,Midnight Moon Raspberry,750.0,18.99,14.07,1162,16349.34,19.99,1139,22768.609999999997,898.5400000000001,68054.7,6419.269999999997,28.193508518965356,0.9802065404475043,1.392631751495779,14.07,Medium,323.61
9552,M S WALKER INC,23917,Mionetto Prosecco DOC Brut,1500.0,27.99,18.54,881,16333.74,28.47095238095238,840,23915.6,187.13,55551.82,7581.859999999999,31.702570706986233,0.9534619750283768,1.4641839529709668,18.54,Medium,760.14
9165,ULTRA BEVERAGE COMPANY LLP,14663,Spellbound Merlot,750.0,15.99,8.78,1859,16322.02,13.322366589327146,1724,22967.76,191.18,68054.7,6645.739999999998,28.93508117465525,0.9273803119956966,1.407164064251851,8.78,Large,1185.3
516,BANFI PRODUCTS CORP,40667,Bolla Chianti,1500.0,12.99,8.6,1891,16262.6,12.511039603960397,1616,20217.84,360.56,8510.41,3955.24,19.563118513154716,0.854574299312533,1.2432108027006752,8.6,Large,2365.0
12546,JIM BEAM BRANDS COMPANY,3594,Pinnacle Tropical Punch,50.0,0.99,0.77,21089,16238.53,0.99,11443,11328.57,594.0600000000001,123880.97,-4909.960000000001,-43.341392602949895,0.542605149604059,0.6976351923480758,0.77,Large,7427.42
4425,MARTIGNETTI COMPANIES,27243,Stars Like Ours Rose,750.0,9.99,6.53,2485,16227.05,9.99,1168,11668.32,129.74,144929.24,-4558.73,-39.069291894634354,0.47002012072434607,0.7190660039871696,6.529999999999999,Large,8600.01
516,BANFI PRODUCTS CORP,18575,Sartori Amarone,750.0,39.99,26.34,614,16172.759999999998,39.99165016501651,606,24234.940000000002,67.18,8510.41,8062.180000000004,33.26676278133968,0.9869706840390879,1.4985036567660686,26.339999999999996,Medium,210.72
3252,E & J GALLO WINERY,11320,Edna Valley Paragon Svgn Bl,750.0,11.99,7.74,2089,16168.859999999999,11.721958762886599,2037,23877.63,226.18,61966.91,7708.770000000002,32.2844855205479,0.9751077070368598,1.4767664510670513,7.739999999999999,Large,402.48
4425,MARTIGNETTI COMPANIES,41868,Goldeneye Anderson Pnt Nr,750.0,49.99,33.78,478,16146.84,50.18138755980861,418,20975.82,46.35,144929.24,4828.98,23.021650643455178,0.8744769874476988,1.2990665665851646,33.78,Medium,2026.8000000000002
10754,PERFECTA WINES,27412,Peter Paul Bennett Vy Svgn B,750.0,11.99,7.74,2085,16137.9,11.99,1103,13224.97,122.76,28720.52,-2912.9300000000003,-22.025985692217073,0.5290167865707434,0.8194975802303893,7.74,Large,7600.68
2000,SOUTHERN WINE & SPIRITS NE,20459,Hardys Nottage Hill Chard,750.0,6.99,4.82,3346,16127.720000000001,6.989999999999999,3256,22759.44,364.05,19016.59,6631.7199999999975,29.138326777811745,0.9731022115959355,1.4112000952397485,4.82,Large,433.8
8112,MOET HENNESSY USA INC,13581,Veuve Clicquot Rose Shop Bag,750.0,49.99,33.11,487,16124.57,49.99,407,20345.93,45.68,48347.26,4221.360000000001,20.747933370457876,0.8357289527720739,1.2617967486884922,33.11,Medium,2648.8
10754,PERFECTA WINES,20251,Round Pond Est Svgn Bl Napa,750.0,22.99,15.53,1037,16104.61,21.30566265060241,830,17683.7,92.13,28720.52,1579.0900000000001,8.929635766270634,0.8003857280617165,1.098052048450723,15.530000000000001,Medium,3214.71
7245,PROXIMO SPIRITS INC.,8470,1800 Reposado Gold Tequila,50.0,2.79,2.08,7729,16076.32,2.7899999999999996,6894,19234.26,352.79,38994.78,3157.9399999999987,16.418307748777437,0.8919653253978522,1.1964342585865422,2.08,Large,1736.8
1392,CONSTELLATION BRANDS INC,39598,R M Woodbridge Cab Svgn Cal,187.0,7.99,4.76,3375,16065.0,7.898571428571429,3150,24880.5,90.85,79528.99,8815.5,35.431361909929464,0.9333333333333333,1.5487394957983194,4.76,Large,1071.0
8112,MOET HENNESSY USA INC,3651,Belvedere Vodka,50.0,3.99,2.93,5474,16038.820000000002,3.99,5392,21514.08,276.98,48347.26,5475.26,25.44965901400385,0.9850200949945196,1.3413754877229123,2.93,Large,240.26000000000002
9744,FREDERICK WILDMAN & SONS,25645,Marchesi Di Barolo Zagara Mo,750.0,14.99,9.93,1615,16036.949999999999,10.857917586460633,1359,14755.91,152.04,3999.93,-1281.039999999999,-8.681538447984565,0.8414860681114551,0.9201194740895245,9.93,Medium,2542.08
9165,ULTRA BEVERAGE COMPANY LLP,11152,Stemmari Pt Nr,750.0,7.99,5.26,3047,16027.22,8.592803738317757,2996,25744.04,334.0,68054.7,9716.820000000002,37.74395937855908,0.9832622251394815,1.6062698334458503,5.26,Large,268.26
7245,PROXIMO SPIRITS INC.,8484,1800 Coconut Tequila,50.0,2.79,2.16,7414,16014.24,2.79,5062,14122.98,259.27,38994.78,-1891.2600000000002,-13.391366411338119,0.6827623415160508,0.8819013577915655,2.16,Large,5080.320000000001
12546,JIM BEAM BRANDS COMPANY,453,Hornitos Reposado Tequila,1000.0,28.99,21.01,761,15988.61,29.94700416088766,721,21591.79,757.05,123880.97,5603.18,25.95051174543658,0.9474375821287779,1.350448225330407,21.01,Medium,840.4000000000001
9552,M S WALKER INC,15399,Lobster Reef Svgn Bl,750.0,11.99,7.28,2192,15957.76,11.50416819012797,2188,25171.12,243.74,55551.82,9213.359999999999,36.60290046688427,0.9981751824817519,1.577359228362878,7.28,Large,29.12
3960,DIAGEO NORTH AMERICA INC,3228,Ciroc Mango Vodka,50.0,1.99,1.55,10295,15957.25,1.99,7931,15782.69,411.68,257032.07,-174.5599999999995,-1.1060218505210422,0.7703739679456046,0.9890607717495182,1.55,Large,3664.2000000000003
5455,MARSALLE COMPANY,5205,Don Felix Plata Tequila,750.0,39.99,31.99,498,15931.02,35.2872972972973,259,9139.41,204.35,937.21,-6791.610000000001,-74.31125203924543,0.5200803212851406,0.5736864306240278,31.990000000000002,Medium,7645.61
1392,CONSTELLATION BRANDS INC,39599,R M Woodbridge Chard Cal,187.0,7.99,4.51,3528,15911.279999999999,7.903272780544975,3413,26973.87,98.74,79528.99,11062.59,41.01224629613771,0.9674036281179138,1.695267131242741,4.51,Large,518.65
4950,LATITUDE BEVERAGE COMPANY,24301,Mija Sangria,750.0,9.99,5.47,2899,15857.53,8.929538583929991,2514,22448.86,279.5,1610.0,6591.33,29.361535507816434,0.867195584684374,1.4156593113807763,5.470000000000001,Large,2105.95
4692,KOBRAND CORPORATION,40136,Cakebread Merlot Napa,750.0,47.99,32.87,482,15843.34,47.99,423,20299.77,46.96,9139.38,4456.43,21.953105872628115,0.8775933609958506,1.28128096727079,32.87,Medium,1939.33
9819,TREASURY WINE ESTATES,6438,Beringer Classic Chenin Blan,750.0,5.99,3.22,4919,15839.179999999998,5.809433032046015,4868,28280.32,544.08,14836.57,12441.140000000001,43.99221790983978,0.9896320390323237,1.7854661668091405,3.2199999999999998,Large,164.22
3252,E & J GALLO WINERY,27233,Turning Leaf RSV Merlot Cal,750.0,5.99,4.1,3861,15830.1,5.99,3830,22941.7,427.06,61966.91,7111.6,30.99857464791188,0.9919709919709919,1.449245424855181,4.1000000000000005,Large,127.1
7239,REMY COINTREAU USA INC,1084,Cointreau Liqueur with Carafe,750.0,33.99,26.35,599,15783.65,30.152271805273834,493,14865.07,388.76,16978.67,-918.5799999999999,-6.179452905368088,0.8230383973288815,0.9418018012310208,26.349999999999998,Medium,2793.1000000000004
8352,LUXCO INC,5015,Arrow Creme de Banana,750.0,7.99,5.88,2681,15764.28,7.99,2675,21373.25,2108.31,10261.6,5608.969999999999,26.242943866749318,0.9977620290936218,1.3558024851119113,5.88,Large,35.28
7153,PINE STATE TRADING CO,16540,Atamisque Malbec,750.0,20.99,13.63,1156,15756.28,21.27507194244604,1112,23657.879999999997,123.03,15884.82,7901.599999999997,33.399442384524725,0.9619377162629758,1.5014889301281773,13.63,Medium,599.72
3252,E & J GALLO WINERY,6782,Peter Vella Delicious Blush,5000.0,13.99,9.65,1632,15748.800000000001,14.99,1623,24328.77,1217.25,61966.91,8579.97,35.266764411024475,0.9944852941176471,1.544801508686376,9.65,Medium,86.85000000000001
4425,MARTIGNETTI COMPANIES,22030,Pulenta Est La Flor Malbec,750.0,13.99,9.08,1732,15726.56,15.262425249169434,1204,18375.96,133.97,144929.24,2649.3999999999996,14.417750147475287,0.6951501154734411,1.1684665940930503,9.08,Large,4794.24
10754,PERFECTA WINES,26995,Frank Family Vyds Cab Svgn,750.0,55.99,38.35,410,15723.5,55.99000000000001,324,18140.760000000002,36.04,28720.52,2417.260000000002,13.325020561431836,0.7902439024390244,1.1537354914618247,38.35,Medium,3298.1
10754,PERFECTA WINES,17754,Chocolate Shop Red,750.0,11.99,8.05,1951,15705.55,12.209946091644206,1855,22649.45,206.0,28720.52,6943.9000000000015,30.658139601623883,0.9507944643772425,1.4421303297242059,8.049999999999999,Large,772.8000000000001
4380,CHARLES JACQUIN ET CIE INC,6717,Dream Catcher Irish Liqueur,750.0,21.99,16.53,950,15703.500000000002,19.877804878048778,820,16299.8,646.86,1675.39,596.2999999999975,3.658327096037973,0.8631578947368421,1.0379724265291175,16.53,Medium,2148.9
8892,TRINCHERO FAMILY ESTATES,33212,Sycamore Lane Chard Cal,1500.0,8.49,5.7,2750,15675.000000000002,8.49,2722,23109.78,612.1600000000001,11595.97,7434.779999999997,32.17157411277822,0.9898181818181818,1.4743081339712916,5.700000000000001,Large,159.6
9165,ULTRA BEVERAGE COMPANY LLP,4620,Papa's Pilar Blonde Rum,750.0,29.99,21.42,731,15658.02,26.83795321637427,342,9178.58,269.84000000000003,68054.7,-6479.4400000000005,-70.59305469909289,0.46785225718194257,0.5861903356873985,21.42,Medium,8332.380000000001
3252,E & J GALLO WINERY,25753,Barefoot Refresh Summer Red,250.0,7.99,5.33,2929,15611.57,7.989999999999999,2483,19839.17,96.06,61966.91,4227.5999999999985,21.309359212104127,0.8477296005462616,1.2707991572916753,5.33,Large,2377.18
2000,SOUTHERN WINE & SPIRITS NE,23235,Mud House Svgn Bl,750.0,14.99,7.18,2169,15573.42,11.383716249386353,2037,23188.63,226.45000000000002,19016.59,7615.210000000001,32.84027560058529,0.9391424619640387,1.4889876469009378,7.18,Large,947.76
1128,BROWN-FORMAN CORP,15314,Korbel Sweet Cuvee,750.0,12.99,8.96,1738,15572.48,13.441069345430979,1543,20739.57,171.47,68601.68,5167.09,24.914161672590126,0.8878020713463751,1.3318090631678448,8.959999999999999,Large,1747.2000000000003
4425,MARTIGNETTI COMPANIES,23168,Blanc de Bleu Mousseux Brut,750.0,15.99,9.93,1566,15550.38,15.985896032831738,1462,23371.38,162.51,144929.24,7821.000000000002,33.46400597654055,0.933588761174968,1.5029459087173433,9.93,Medium,1032.72
480,BACARDI USA INC,4216,Havana Club Anejo Clsco Gold,750.0,21.99,16.92,919,15549.48,20.92167701863354,483,10105.17,380.96000000000004,89286.27,-5444.3099999999995,-53.876481048809666,0.5255712731229597,0.6498718928221394,16.919999999999998,Medium,7377.120000000001
6785,PALM BAY INTERNATIONAL INC,24014,Au Contraire Chard RRV,750.0,13.99,9.08,1711,15535.88,14.13247491638796,1495,21128.05,166.73,13605.41,5592.17,26.467989237056898,0.8737580362361193,1.3599519306276826,9.08,Large,1961.28
2000,SOUTHERN WINE & SPIRITS NE,40965,Wente Wetmore Cab Svgn,750.0,29.99,16.44,945,15535.8,25.59726447219069,881,22551.19,97.43,19016.59,7015.389999999999,31.108735281818827,0.9322751322751323,1.4515628419521363,16.439999999999998,Medium,1052.16
3252,E & J GALLO WINERY,26358,Prophecy Pnt Grigio,750.0,9.99,6.62,2343,15510.66,7.99,1513,12088.87,169.3,61966.91,-3421.789999999999,-28.305292388784054,0.6457533077251387,0.7793910768465043,6.62,Large,5494.6
7239,REMY COINTREAU USA INC,1240,Remy Martin VSOP Gift Pack,750.0,33.99,24.99,620,15493.8,35.21419928825623,562,19790.38,442.76,16978.67,4296.580000000002,21.710447197072526,0.9064516129032258,1.2773096335308318,24.99,Medium,1449.4199999999998
2000,SOUTHERN WINE & SPIRITS NE,11640,F Coppola Emerald Pnt Grigio,750.0,9.99,6.49,2384,15472.16,13.395824330671676,2129,28519.71,236.59,19016.59,13047.55,45.749237983135174,0.8930369127516778,1.8432920807437359,6.49,Large,1654.95
4425,MARTIGNETTI COMPANIES,8875,Freixenet Cordon Negro Brut,1500.0,22.99,15.33,1009,15467.970000000001,23.36029288702929,956,22332.44,213.67000000000002,144929.24,6864.4699999999975,30.737662342314582,0.9474727452923687,1.443786094749343,15.330000000000002,Medium,812.49
